FREQ,FREQ_LABEL,REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,UNIT_MEASURE,UNIT_MEASURE_LABEL,DATABASE_ID,DATABASE_ID_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS,OBS_STATUS_LABEL,OBS_CONF,OBS_CONF_LABEL,2017,2018,2019,2020,2021,2022,2023,2024
A,Annual,MDV,Maldives,FAO_CAHD_7008,Cost of animal source foods,PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.8,,,
A,Annual,MDV,Maldives,FAO_CAHD_7008,Cost of animal source foods,XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,8.15,,,
A,Annual,MDV,Maldives,FAO_CAHD_7009,"Cost of legumes, nuts and seeds",PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.39,,,
A,Annual,MDV,Maldives,FAO_CAHD_7009,"Cost of legumes, nuts and seeds",XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,3.99,,,
A,Annual,MDV,Maldives,FAO_CAHD_7010,Cost of vegetables,PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,1.08,,,
A,Annual,MDV,Maldives,FAO_CAHD_7010,Cost of vegetables,XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,11.1,,,
A,Annual,MDV,Maldives,FAO_CAHD_7011,Cost of fruits,PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.85,,,
A,Annual,MDV,Maldives,FAO_CAHD_7011,Cost of fruits,XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,8.69,,,
A,Annual,MDV,Maldives,FAO_CAHD_7012,Cost of oils and fats,PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.12,,,
A,Annual,MDV,Maldives,FAO_CAHD_7012,Cost of oils and fats,XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,1.21,,,
A,Annual,MEX,Mexico,FAO_CAHD_7004,Cost of a healthy diet (PPP dollar per person per day),PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,2.9,2.97,2.98,3.07,3.27,3.85,4.2,4.41
A,Annual,MEX,Mexico,FAO_CAHD_7004,Cost of a healthy diet (PPP dollar per person per day),XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,29.35,30.77,32.12,34.24,36.7,41.56,44.99,48.03
A,Annual,MEX,Mexico,FAO_CAHD_7005,Percentage of the population unable to afford a healthy diet (percent),PT,Percentage,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,28.3,27.0,25.0,29.3,24.7,22.1,21.6,21.4
A,Annual,MEX,Mexico,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),PS,Persons,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),6,Millions,A,Normal value,PU,Public,34.9,33.7,31.4,37.1,31.5,28.4,28.0,27.9
A,Annual,MEX,Mexico,FAO_CAHD_7007,Cost of starchy staples,PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.51,,,
A,Annual,MEX,Mexico,FAO_CAHD_7007,Cost of starchy staples,XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,5.72,,,
A,Annual,MEX,Mexico,FAO_CAHD_7008,Cost of animal source foods,PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.84,,,
A,Annual,MEX,Mexico,FAO_CAHD_7008,Cost of animal source foods,XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,9.45,,,
A,Annual,MEX,Mexico,FAO_CAHD_7009,"Cost of legumes, nuts and seeds",PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.44,,,
A,Annual,MEX,Mexico,FAO_CAHD_7009,"Cost of legumes, nuts and seeds",XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,4.93,,,
A,Annual,MEX,Mexico,FAO_CAHD_7010,Cost of vegetables,PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.79,,,
A,Annual,MEX,Mexico,FAO_CAHD_7010,Cost of vegetables,XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,8.82,,,
A,Annual,MEX,Mexico,FAO_CAHD_7011,Cost of fruits,PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.57,,,
A,Annual,MEX,Mexico,FAO_CAHD_7011,Cost of fruits,XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,6.35,,,
A,Annual,MEX,Mexico,FAO_CAHD_7012,Cost of oils and fats,PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.13,,,
A,Annual,MEX,Mexico,FAO_CAHD_7012,Cost of oils and fats,XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,1.43,,,
A,Annual,MKD,North Macedonia,FAO_CAHD_7004,Cost of a healthy diet (PPP dollar per person per day),PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,3.29,3.3,3.48,3.51,3.84,4.47,4.74,4.85
A,Annual,MKD,North Macedonia,FAO_CAHD_7004,Cost of a healthy diet (PPP dollar per person per day),XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,74.18,74.79,76.0,77.83,80.25,96.67,108.34,111.46
A,Annual,MKD,North Macedonia,FAO_CAHD_7005,Percentage of the population unable to afford a healthy diet (percent),PT,Percentage,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,23.9,21.4,19.6,21.5,18.1,17.8,17.6,16.5
A,Annual,MKD,North Macedonia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),PS,Persons,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),6,Millions,A,Normal value,PU,Public,0.5,0.4,0.4,0.4,0.3,0.3,0.3,0.3
A,Annual,MKD,North Macedonia,FAO_CAHD_7007,Cost of starchy staples,PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.55,,,
A,Annual,MKD,North Macedonia,FAO_CAHD_7007,Cost of starchy staples,XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,11.4,,,
A,Annual,MKD,North Macedonia,FAO_CAHD_7008,Cost of animal source foods,PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,1.17,,,
A,Annual,MKD,North Macedonia,FAO_CAHD_7008,Cost of animal source foods,XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,24.41,,,
A,Annual,MKD,North Macedonia,FAO_CAHD_7009,"Cost of legumes, nuts and seeds",PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.43,,,
A,Annual,MKD,North Macedonia,FAO_CAHD_7009,"Cost of legumes, nuts and seeds",XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,9.08,,,
A,Annual,MKD,North Macedonia,FAO_CAHD_7010,Cost of vegetables,PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.77,,,
A,Annual,MKD,North Macedonia,FAO_CAHD_7010,Cost of vegetables,XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,16.07,,,
A,Annual,MKD,North Macedonia,FAO_CAHD_7011,Cost of fruits,PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.78,,,
A,Annual,MKD,North Macedonia,FAO_CAHD_7011,Cost of fruits,XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,16.21,,,
A,Annual,MKD,North Macedonia,FAO_CAHD_7012,Cost of oils and fats,PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.15,,,
A,Annual,MKD,North Macedonia,FAO_CAHD_7012,Cost of oils and fats,XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,3.08,,,
A,Annual,MLI,Mali,FAO_CAHD_7004,Cost of a healthy diet (PPP dollar per person per day),PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,2.97,2.96,2.97,3.04,3.16,3.56,3.72,3.86
A,Annual,MLI,Mali,FAO_CAHD_7004,Cost of a healthy diet (PPP dollar per person per day),XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,587.02,576.15,566.43,580.34,610.26,697.31,714.34,742.75
A,Annual,MLI,Mali,FAO_CAHD_7005,Percentage of the population unable to afford a healthy diet (percent),PT,Percentage,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,57.0,51.9,49.6,54.9,57.7,60.9,60.6,60.9
A,Annual,MLI,Mali,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),PS,Persons,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),6,Millions,A,Normal value,PU,Public,11.3,10.6,10.4,11.9,12.9,14.1,14.4,14.9
A,Annual,MLI,Mali,FAO_CAHD_7007,Cost of starchy staples,PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.58,,,
A,Annual,MLI,Mali,FAO_CAHD_7007,Cost of starchy staples,XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,111.99,,,
A,Annual,MLI,Mali,FAO_CAHD_7008,Cost of animal source foods,PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,1.33,,,
A,Annual,MLI,Mali,FAO_CAHD_7008,Cost of animal source foods,XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,255.58,,,
A,Annual,MLI,Mali,FAO_CAHD_7009,"Cost of legumes, nuts and seeds",PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.26,,,
A,Annual,MLI,Mali,FAO_CAHD_7009,"Cost of legumes, nuts and seeds",XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,50.38,,,
A,Annual,MLI,Mali,FAO_CAHD_7010,Cost of vegetables,PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.47,,,
A,Annual,MLI,Mali,FAO_CAHD_7010,Cost of vegetables,XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,90.56,,,
A,Annual,MLI,Mali,FAO_CAHD_7011,Cost of fruits,PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.35,,,
A,Annual,MLI,Mali,FAO_CAHD_7011,Cost of fruits,XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,66.7,,,
A,Annual,MLI,Mali,FAO_CAHD_7012,Cost of oils and fats,PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.18,,,
A,Annual,MLI,Mali,FAO_CAHD_7012,Cost of oils and fats,XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,35.05,,,
A,Annual,MLT,Malta,FAO_CAHD_7004,Cost of a healthy diet (PPP dollar per person per day),PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,3.35,3.49,3.75,3.74,3.79,4.28,4.66,4.89
A,Annual,MLT,Malta,FAO_CAHD_7004,Cost of a healthy diet (PPP dollar per person per day),XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,2.17,2.23,2.31,2.35,2.41,2.66,2.91,3.02
A,Annual,MLT,Malta,FAO_CAHD_7005,Percentage of the population unable to afford a healthy diet (percent),PT,Percentage,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,4.5,4.2,3.3,3.3,2.6,2.4,2.3,2.3
A,Annual,MLT,Malta,FAO_CAHD_7007,Cost of starchy staples,PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.52,,,
A,Annual,MLT,Malta,FAO_CAHD_7007,Cost of starchy staples,XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.33,,,
A,Annual,MLT,Malta,FAO_CAHD_7008,Cost of animal source foods,PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.86,,,
A,Annual,MLT,Malta,FAO_CAHD_7008,Cost of animal source foods,XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.54,,,
A,Annual,MLT,Malta,FAO_CAHD_7009,"Cost of legumes, nuts and seeds",PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.46,,,
A,Annual,MLT,Malta,FAO_CAHD_7009,"Cost of legumes, nuts and seeds",XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.29,,,
A,Annual,MLT,Malta,FAO_CAHD_7010,Cost of vegetables,PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.79,,,
A,Annual,MLT,Malta,FAO_CAHD_7010,Cost of vegetables,XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.5,,,
A,Annual,MLT,Malta,FAO_CAHD_7011,Cost of fruits,PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,1.06,,,
A,Annual,MLT,Malta,FAO_CAHD_7011,Cost of fruits,XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.67,,,
A,Annual,MLT,Malta,FAO_CAHD_7012,Cost of oils and fats,PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.1,,,
A,Annual,MLT,Malta,FAO_CAHD_7012,Cost of oils and fats,XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.06,,,
A,Annual,MMR,Myanmar,FAO_CAHD_7004,Cost of a healthy diet (PPP dollar per person per day),PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,3.56,3.7,3.93,3.96,3.64,3.88,3.72,3.49
A,Annual,MMR,Myanmar,FAO_CAHD_7004,Cost of a healthy diet (PPP dollar per person per day),XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,1444.78,1539.4,1678.13,1725.8,1820.96,2100.04,2244.98,2334.12
A,Annual,MMR,Myanmar,FAO_CAHD_7005,Percentage of the population unable to afford a healthy diet (percent),PT,Percentage,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,45.4,42.1,41.1,46.8,52.1,49.6,43.2,38.0
A,Annual,MMR,Myanmar,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),PS,Persons,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),6,Millions,A,Normal value,PU,Public,23.6,22.0,21.6,24.8,27.8,26.7,23.4,20.7
A,Annual,MNE,Montenegro,FAO_CAHD_7004,Cost of a healthy diet (PPP dollar per person per day),PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,3.21,3.24,3.49,3.43,3.63,4.4,4.74,4.78
A,Annual,MNE,Montenegro,FAO_CAHD_7004,Cost of a healthy diet (PPP dollar per person per day),XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,1.37,1.38,1.42,1.44,1.49,1.83,2.02,2.05
A,Annual,MNE,Montenegro,FAO_CAHD_7005,Percentage of the population unable to afford a healthy diet (percent),PT,Percentage,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,17.4,18.4,15.4,15.8,12.6,11.2,10.2,9.2
A,Annual,MNE,Montenegro,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),PS,Persons,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),6,Millions,A,Normal value,PU,Public,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
A,Annual,MNE,Montenegro,FAO_CAHD_7007,Cost of starchy staples,PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.57,,,
A,Annual,MNE,Montenegro,FAO_CAHD_7007,Cost of starchy staples,XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.23,,,
A,Annual,MNE,Montenegro,FAO_CAHD_7008,Cost of animal source foods,PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.88,,,
A,Annual,MNE,Montenegro,FAO_CAHD_7008,Cost of animal source foods,XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.36,,,
A,Annual,MNE,Montenegro,FAO_CAHD_7009,"Cost of legumes, nuts and seeds",PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.47,,,
A,Annual,MNE,Montenegro,FAO_CAHD_7009,"Cost of legumes, nuts and seeds",XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.19,,,
A,Annual,MNE,Montenegro,FAO_CAHD_7010,Cost of vegetables,PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.88,,,
A,Annual,MNE,Montenegro,FAO_CAHD_7010,Cost of vegetables,XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.36,,,
A,Annual,MNE,Montenegro,FAO_CAHD_7011,Cost of fruits,PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.69,,,
A,Annual,MNE,Montenegro,FAO_CAHD_7011,Cost of fruits,XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.29,,,
A,Annual,MNE,Montenegro,FAO_CAHD_7012,Cost of oils and fats,PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.15,,,
A,Annual,MNE,Montenegro,FAO_CAHD_7012,Cost of oils and fats,XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,,,,,0.06,,,
A,Annual,MNG,Mongolia,FAO_CAHD_7004,Cost of a healthy diet (PPP dollar per person per day),PPP_PS_D,PPP dollars per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,4.11,4.26,4.56,5.01,5.55,6.17,6.74,7.02
A,Annual,MNG,Mongolia,FAO_CAHD_7004,Cost of a healthy diet (PPP dollar per person per day),XDC_PS_D,Domestic currency per person per day,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,3684.44,3944.25,4365.01,4672.22,5313.19,6301.7,7296.1,7878.44
A,Annual,MNG,Mongolia,FAO_CAHD_7005,Percentage of the population unable to afford a healthy diet (percent),PT,Percentage,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),0,Units,A,Normal value,PU,Public,28.6,26.7,23.4,23.8,22.5,18.6,19.1,18.3
A,Annual,MNG,Mongolia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),PS,Persons,FAO_CAHD,Cost and Affordability of a Healthy Diet (CoAHD),6,Millions,A,Normal value,PU,Public,0.9,0.8,0.8,0.8,0.8,0.6,0.7,0.6
